"","x","y"
"11493",4739.16960449219,2495.07746582031
"11494",4742.81904296875,2471.13178710937
"11495",4746.89099121094,2512.40659179688
"11496",4745.92602539062,2427.66661376953
"11497",4750.74504394531,2469.93896484375
"11498",4747.52724609375,2452.31536865234
"11499",4753.67272949219,2485.62764892578
"11500",4762.10383300781,2470.07198486328
"11501",4769.741796875,2450.25511474609
"11502",4771.308984375,2479.3470703125
"11503",4772.30715332031,2425.43785400391
"11504",4774.44709472656,2464.63269042969
"11505",4772.52961425781,2492.84019775391
"11506",4768.95405273438,2509.17239990234
"11507",4779.84384765625,2472.79775390625
"11508",4784.09011230469,2513.14307861328
"11509",4787.11076660156,2478.63299560547
"11510",4784.54084472656,2500.48272705078
"11511",4785.50622558594,2438.5205078125
"11512",4793.63518066406,2502.84014892578
"11513",4789.16936035156,2457.53822021484
"11514",4798.94892578125,2431.8201171875
"11515",4795.67551269531,2485.89306640625
"11516",4799.02114257812,2467.01356201172
"11517",4803.47783203125,2484.72431640625
"11518",4809.24645996094,2450.27399902344
"11519",4810.85266113281,2495.51740722656
"11520",4805.4783203125,2519.59050292969
"11521",4814.36596679688,2482.01099853516
"11522",4813.65209960938,2505.22268066406
"11523",4808.9314453125,2470.35130615234
"11524",4815.74887695312,2472.10546875
"11525",4823.77199707031,2526.13110351562
"11526",4823.15317382812,2492.41976318359
"11527",4820.96508789062,2463.426171875
"11528",4416.4373046875,1910.25754394531
"11529",4422.52717285156,1801.54532470703
"11530",4424.203515625,1867.39230957031
"11531",4423.59797363281,1847.61569824219
"11532",4425.75659179688,1890.38651123047
"11533",4425.451953125,1828.43612060547
"11534",4422.93515625,1774.37064208984
"11535",4444.12331542969,1767.32722167969
"11536",4439.61557617187,1910.20421142578
"11537",4445.23063964844,1842.75517578125
"11538",4447.50090332031,1856.287109375
"11539",4456.00422363281,1838.34766845703
"11540",4452.82004394531,1825.99984130859
"11541",4448.53435058594,1803.41694335937
"11542",4454.00456542969,1884.83702392578
"11543",4461.09301757812,1781.24721679687
"11544",4466.53957519531,1805.48736572266
"11545",4462.28334960937,1870.81306152344
"11546",4470.01635742188,1890.64445800781
"11547",4469.95659179687,1906.25262451172
"11548",4478.85087890625,1797.34409179687
"11549",4472.84609375,1853.07387695312
"11550",4485.62348632813,1907.32529296875
"11551",4490.01086425781,1856.61997070312
"11552",4488.28928222656,1814.79067382812
"11553",4493.36645507812,1884.12730712891
"11554",4501.50703125,1836.81824951172
"11555",4500.69645996094,1783.43820800781
"11556",4507.33874511719,1894.88304443359
"11557",4505.97119140625,1804.88037109375
"11558",4512.59853515625,1874.00927734375
"11559",4518.56306152344,1788.31491699219
"11560",4521.52810058594,1814.44847412109
"11561",4519.74260253906,1892.00391845703
"11562",4517.3017578125,1910.92305908203
"11563",4524.07104492188,1851.61729736328
"11564",4531.15949707031,1909.57231445313
"11565",4532.09914550781,1820.11520996094
"11566",4531.62351074219,1896.20743408203
"11567",4534.93801269531,1830.40900878906
"11568",4540.42109375,1903.53059082031
"11569",4536.81066894531,1781.17603759766
"11570",4535.16047363281,1791.07036132813
"11571",4541.42507324219,1847.81055908203
"11572",4538.04458007812,1881.63333740234
"11573",4537.837890625,1801.63331298828
"11574",4546.78198242188,1872.64857177734
"11575",4545.85810546875,1773.07260742187
"11576",4545.34636230469,1918.80257568359
"11577",4552.55891113281,1800.86383056641
"11578",4552.54521484375,1855.40079345703
"11579",4555.85473632812,1827.91026611328
"11580",4560.09934082031,1903.25936279297
"11581",4800.74106445312,1720.23139038086
"11582",4743.93176269531,1730.7294921875
"11583",4806.34948730469,1728.9030090332
"11584",4798.52849121094,1730.00244750977
"11585",4790.54313964844,1727.618359375
"11586",4798.65092773437,1737.15253295898
"11587",4809.82045898437,1739.97116699219
"11588",4779.49521484375,1734.36637573242
"11589",4793.24172363281,1738.91094970703
"11590",4760.08342285156,1745.00268554688
"11591",4783.70163574219,1748.18395996094
"11592",4809.02026367188,1748.38400878906
"11593",4796.17272949219,1748.77622070312
"11594",4806.49267578125,1755.93668212891
"11595",4786.20224609375,1760.63305664062
"11596",4805.72817382812,1762.55593261719
"11597",4714.90061035156,1762.83359375
"11598",4796.38315429687,1766.82253417969
"11599",4815.52600097656,1766.02524414062
"11600",4812.54353027344,1777.28297119141
"11601",4794.21789550781,1777.16094970703
"11602",4801.03200683594,1784.02963867187
"11603",4813.28063964844,1788.71688232422
"11604",4724.625390625,1788.94204101562
"11605",4780.08498535156,1785.9828125
"11606",4805.35297851563,1795.64305419922
"11607",4794.07014160156,1799.79344482422
"11608",4776.32722167969,1807.59099121094
"11609",4793.43596191406,1810.00942382812
"11610",4808.39562988281,1804.41241455078
"11611",4801.62924804687,1805.90883789062
"11612",4812.6568359375,1811.34398193359
"11613",4731.09626464844,1810.04096679687
"11614",4802.41906738281,1819.37976074219
"11615",4730.90368652344,1822.76336669922
"11616",4797.99765625,1832.96668701172
"11617",4738.8064453125,1837.50513916016
"11618",4810.22014160156,1851.91010742187
"11619",4784.81726074219,1857.75614013672
"11620",4574.82451171875,1922.19282226562
"11621",4595.30959472656,1926.49989013672
"11622",4614.79484863281,1924.32861328125
"11623",4606.62604980469,1934.68321533203
"11624",4624.62919921875,1936.82170410156
"11625",4610.29375,1947.24125976563
"11626",4583.53037109375,1946.26571044922
"11627",4540.49704589844,1952.01732177734
"11628",4553.12958984375,1958.31865234375
"11629",4614.40720214844,1965.79143066406
"11630",4559.31284179687,1964.01900634766
"11631",4591.47587890625,1970.21802978516
"11632",4568.64665527344,1969.46265869141
"11633",4540.30944824219,1974.29184570312
"11634",4554.85200195313,1984.40655517578
"11635",4541.12749023437,1988.10787353516
"11636",4569.44228515625,1982.93233642578
"11637",4575.69982910156,1986.82893066406
"11638",4566.02277832031,2000.94191894531
"11639",4592.67160644531,1996.66473388672
"11640",4617.50339355469,1997.47551269531
"11641",4586.51284179687,2015.36058349609
"11642",4536.38442382812,2017.37601318359
"11643",4598.38295898437,2023.63916015625
"11644",4546.55703125,2029.02615966797
"11645",4579.68005371094,2031.92852783203
"11646",4561.80473632812,2034.26312255859
"11647",4578.33823242187,2041.00709228516
"11648",4600.21411132812,2043.59776611328
"11649",4565.77458496094,2046.49079589844
"11650",4548.09807128906,2051.0798828125
"11651",4532.71630859375,2055.11219482422
"11652",4579.02844238281,2053.48586425781
"11653",4555.82485351562,2061.53264160156
"11654",4572.63725585937,2068.04626464844
"11655",4590.24528808594,2076.51036376953
"11656",4559.65524902344,2083.99912109375
"11657",4535.42277832031,2092.29367675781
"11658",4548.61936035156,2115.62156982422
"11659",4580.64128417969,2123.09517822266
"11660",4587.07314453125,2132.36901855469
"11661",4597.17644042969,2122.41762695312
"11662",4534.81931152344,2134.46434326172
"11663",4596.85478515625,2136.74353027344
"11664",4628.93647460938,2125.88610839844
"11665",4614.75749511719,2125.12181396484
"11666",4554.76318359375,2131.09401855469
"11667",4604.71604003906,2142.59827880859
"11668",4549.04643554687,2146.17653808594
"11669",4565.82854003906,2146.26597900391
"11670",4633.22797851563,2147.29776611328
"11671",4620.98930664062,2150.26965332031
"11672",4587.36076660156,2150.24371337891
"11673",4632.16755371094,1971.89541015625
"11674",4625.06042480469,2008.11234130859
"11675",4626.795703125,2021.26928710938
"11676",4627.35808105469,2037.61871337891
"11677",4634.95869140625,2055.21014404297
"11678",4343.92998046875,2175.31580810547
"11679",4345.82048339844,2208.74927978516
"11680",4346.82944335937,2190.28356933594
"11681",4349.93725585938,2112.7779296875
"11682",4345.96616210937,2049.85551757812
"11683",4345.78603515625,2158.45131835937
"11684",4349.34291992187,2062.34072265625
"11685",4354.15778808594,2142.45633544922
"11686",4363.46213378906,2056.23695068359
"11687",4357.43120117187,2077.92938232422
"11688",4369.97575683594,2154.89650878906
"11689",4363.5380859375,2201.8486328125
"11690",4363.78876953125,2177.87493896484
"11691",4368.96181640625,2065.67888183594
"11692",4365.24389648438,2122.27132568359
"11693",4376.3611328125,2188.2220703125
"11694",4372.81171875,2071.57866210937
"11695",4378.08395996094,2199.83009033203
"11696",4373.8376953125,2093.69360351562
"11697",4382.22272949219,2171.83425292969
"11698",4375.98552246094,2111.951171875
"11699",4384.49755859375,2065.54503173828
"11700",4377.92790527344,2133.52303466797
"11701",4391.57563476563,2083.40603027344
"11702",4386.24321289062,2129.31204833984
"11703",4387.80126953125,2110.92000732422
"11704",4391.91472167969,2136.48205566406
"11705",4392.82946777344,2195.17604980469
"11706",4401.72001953125,2115.28372802734
"11707",4405.35908203125,2191.66647949219
"11708",4400.63137207031,2155.83740234375
"11709",4403.006640625,2133.80152587891
"11710",4403.40051269531,2173.2640625
"11711",4403.57275390625,2051.71094970703
"11712",4418.76899414063,2134.46392822266
"11713",4417.18728027344,2195.98018798828
"11714",4416.7859375,2176.44305419922
"11715",4425.73500976562,2161.23332519531
"11716",4426.72446289062,2181.05642089844
"11717",4429.27487792969,2063.63315429688
"11718",4439.76333007812,2168.21013183594
"11719",4435.63701171875,2188.83674316406
"11720",4444.51677246094,2188.43187255859
"11721",4454.27600097656,2066.52888183594
"11722",4455.83862304688,2184.00278320313
"11723",4454.36813964844,2205.25900878906
"11724",4459.64743652344,2133.13123779297
"11725",4467.27543945312,2109.70186767578
"11726",4465.43349609375,2092.38955078125
"11727",4479.32734375,2109.28537597656
"11728",4473.73759765625,2056.52312011719
"11729",4475.36828613281,2165.18491210938
"11730",4481.47600097656,2145.73825683594
"11731",4482.81657714844,2099.533203125
"11732",4485.93850097656,2061.88272705078
"11733",4485.55832519531,2185.54631347656
"11734",4489.5240234375,2092.33289794922
"11735",4485.2109375,2126.23743896484
"11736",4483.47565917969,2079.11826171875
"11737",4494.45966796875,2103.22393798828
"11738",4494.60991210937,2074.50198974609
"11739",4496.12272949219,2139.39749755859
"11740",4499.72153320312,2068.47811279297
"11741",4509.19604492188,2055.63721923828
"11742",4511.41525878906,2079.62564697266
"11743",4511.54558105469,2138.39642333984
"11744",4511.90251464844,2105.94514160156
"11745",4514.93811035156,2163.86820068359
"11746",4509.52807617188,2186.78292236328
"11747",4470.16701660156,2196.02978515625
"11748",4522.78732910156,2193.87760009766
"11749",4490.17854003906,2209.09978027344
"11750",4427.08969726562,2208.56541748047
"11751",4465.216015625,2210.59288330078
"11752",4509.04248046875,2214.32034912109
"11753",4441.60444335938,2215.85059814453
"11754",4473.79155273437,2217.86623535156
"11755",4561.55529785156,1881.65740966797
"11756",4569.3111328125,1854.08055419922
"11757",4571.40791015625,1819.30090332031
"11758",4573.31875,1883.75148925781
"11759",4571.10576171875,1895.39769287109
"11760",4572.20478515625,1803.52651367187
"11761",4575.94470214844,1868.70943603516
"11762",4579.90541992187,1886.71860351562
"11763",4581.37092285156,1833.88475341797
"11764",4592.14699707031,1877.69669189453
"11765",4594.81818847656,1899.119140625
"11766",4591.73154296875,1856.83081054688
"11767",4591.64604492187,1809.42629394531
"11768",4595.59514160156,1831.58896484375
"11769",4596.79045410156,1821.88306884766
"11770",4606.51647949219,1857.20164794922
"11771",4604.87956542969,1816.68636474609
"11772",4609.31010742187,1808.41401367187
"11773",4606.38823242187,1839.14080810547
"11774",4606.73852539062,1800.92587890625
"11775",4613.22143554688,1817.76339111328
"11776",4613.81037597656,1875.88504638672
"11777",4623.10559082031,1835.66693115234
"11778",4618.77299804687,1824.85827636719
"11779",4624.11413574219,1851.12589111328
"11780",4620.16877441406,1904.71324462891
"11781",4623.15290527344,1808.87885742187
"11782",4634.67023925781,1810.6162109375
"11783",4629.99938964844,1869.09978027344
"11784",4634.631640625,1895.19287109375
"11785",4631.88200683594,1823.65819091797
"11786",4633.00883789062,1800.05886230469
"11787",4638.08227539062,1883.47922363281
"11788",4639.21076660156,1853.61882324219
"11789",4642.51530761719,1814.28660888672
"11790",4640.8572265625,1830.38784179687
"11791",4645.26618652344,1861.23167724609
"11792",4644.94453125,1872.48546142578
"11793",4652.07075195313,1810.36947021484
"11794",4644.180859375,1913.69614257812
"11795",4649.4302734375,1823.55007324219
"11796",4646.92800292969,1903.93712158203
"11797",4653.57028808594,1913.89598388672
"11798",4652.80786132812,1898.05933837891
"11799",4652.20356445313,1887.20502929687
"11800",4654.23725585938,1861.958203125
"11801",4648.40927734375,1841.11680908203
"11802",4656.86984863281,1906.63072509766
"11803",4634.52124023438,1920.42268066406
"11804",4648.88283691406,1924.53302001953
"11805",4651.35356445312,1935.85155029297
"11806",4637.21401367187,1939.38249511719
"11807",4634.28259277344,1950.41298828125
"11808",4525.01442871094,2496.46079101563
"11809",4537.13481445312,2484.97583007812
"11810",4540.50451660156,2509.05535888672
"11811",4545.66345214844,2492.95744628906
"11812",4558.08557128906,2496.27464599609
"11813",4561.77485351563,2482.07325439453
"11814",4566.95910644531,2508.73598632812
"11815",4573.99194335938,2517.67406005859
"11816",4576.26137695312,2487.55529785156
"11817",4584.31479492187,2515.39321289062
"11818",4584.94440917969,2501.68032226562
"11819",4586.57302246094,2528.39742431641
"11820",4590.36066894531,2484.25303955078
"11821",4592.59399414062,2508.71834716797
"11822",4598.19287109375,2495.05650634766
"11823",4598.20490722656,2517.33663330078
"11824",4605.54777832031,2502.75734863281
"11825",4605.89350585938,2487.5748046875
"11826",4611.18898925781,2509.78084716797
"11827",4612.4884765625,2517.83758544922
"11828",4613.98178710937,2491.39565429687
"11829",4618.71447753906,2481.68083496094
"11830",4618.97844238281,2519.39356689453
"11831",4618.91577148438,2500.016015625
"11832",4623.63891601562,2527.09752197266
"11833",4626.60437011719,2494.51467285156
"11834",4626.80815429687,2517.53419189453
"11835",4629.86989746094,2480.75280761719
"11836",4634.61088867187,2513.00756835938
"11837",4628.92817382813,2505.90583496094
"11838",4639.26596679687,2485.23336181641
"11839",4638.14826660156,2497.30643310547
"11840",4645.28569335937,2489.82099609375
"11841",4649.75483398438,2519.08270263672
"11842",4651.78354492187,2487.01616210937
"11843",4654.77224121094,2504.95581054688
"11844",4660.80939941406,2486.88168945313
"11845",4665.08347167969,2499.59558105469
"11846",4666.15427246094,2483.18618164062
"11847",4671.78718261719,2481.5849609375
"11848",4669.92697753906,2516.84439697266
"11849",4679.87504882812,2519.24228515625
"11850",4682.81975097656,2509.89913330078
"11851",4675.67194824219,2498.43160400391
"11852",4687.90480957031,2503.71069335938
"11853",4684.31638183594,2488.37271728516
"11854",4691.23840332031,2523.91645507812
"11855",4694.94636230469,2506.40720214844
"11856",4696.23754882812,2488.23969726562
"11857",4701.62102050781,2499.40756835938
"11858",4705.61203613281,2511.54372558594
"11859",4708.27077636719,2485.76627197266
"11860",4835.02993164062,2299.23194580078
"11861",4839.06328125,2153.43266601562
"11862",4835.08056640625,2174.09829101562
"11863",4842.35495605469,2270.05158691406
"11864",4854.87377929688,2147.88670654297
"11865",4854.07939453125,2172.19990234375
"11866",4849.17902832031,2195.56929931641
"11867",4853.24267578125,2294.53100585938
"11868",4846.32314453125,2245.81330566406
"11869",4852.80231933594,2215.48100585937
"11870",4858.33894042969,2245.74565429687
"11871",4853.5498046875,2314.98890380859
"11872",4859.35869140625,2307.21501464844
"11873",4863.72863769531,2223.48275146484
"11874",4871.263671875,2303.13663330078
"11875",4874.95461425781,2188.85728759766
"11876",4867.33698730469,2235.84365234375
"11877",4872.50920410156,2206.88056640625
"11878",4871.23129882812,2279.24532470703
"11879",4870.76977539062,2170.28138427734
"11880",4871.24001464844,2252.21258544922
"11881",4875.60581054687,2316.37990722656
"11882",4872.03439941406,2159.37540283203
"11883",4878.13256835938,2233.64083251953
"11884",4891.39597167969,2166.37420654297
"11885",4888.77292480469,2211.18369140625
"11886",4895.92985839844,2275.23916015625
"11887",4900.39152832031,2215.99046630859
"11888",4902.45427246094,2187.78192138672
"11889",4910.67038574219,2150.69880371094
"11890",4914.73361816406,2249.09086914062
"11891",4925.14653320312,2173.6326171875
"11892",4928.8146484375,2227.05623779297
"11893",4931.84609375,2276.107421875
"11894",4908.48894042969,2214.99084472656
"11895",4924.40817871094,2215.69246826172
"11896",4936.97431640625,2220.42598876953
"11897",4915.08474121094,2225.70964355469
"11898",4893.03911132812,2229.63010253906
"11899",4926.07829589844,2235.65688476562
"11900",4899.47055664062,2245.01186523437
"11901",4890.72941894531,2249.21724853516
"11902",4881.609765625,2252.25388183594
"11903",4876.72517089844,2336.37379150391
"11904",4929.82817382812,2262.71639404297
"11905",4921.267578125,2276.18544921875
"11906",4910.47075195312,2273.63233642578
"11907",4878.28530273437,2149.42401123047
"11908",4846.87182617188,2333.28797607422
"11909",4895.74682617188,2297.75461425781
"11910",4889.8873046875,2317.14461669922
"11911",4906.06137695312,2315.99869384766
"11912",4920.93305664063,2318.50864257813
"11913",4911.01901855469,2331.835546875
"11914",4933.06215820312,2337.69838867187
"11915",4847.95466308594,2357.03505859375
"11916",4859.76750488281,2403.22060546875
"11917",4836.33273925781,2404.73051757812
"11918",4925.56904296875,2378.79949951172
"11919",4907.17326660156,2377.12149658203
"11920",4907.02758789062,2345.55611572266
"11921",4924.20771484375,2352.48726806641
"11922",4918.74912109375,2362.64846191406
"11923",4907.07614746094,2364.29118652344
"11924",4897.653515625,2365.42258300781
"11925",4881.89033203125,2375.90916748047
"11926",4899.95283203125,2385.74849853516
"11927",4909.34724121094,2400.6423828125
"11928",4922.93312988281,2404.43314208984
"11929",4932.941796875,2415.04838867187
"11930",4392.07077636719,1914.28985595703
"11931",4349.90031738281,1915.17160644531
"11932",4407.46374511719,1922.74461669922
"11933",4341.33266601562,1929.47904052734
"11934",4383.76875,1923.51970214844
"11935",4299.07712402344,1927.17785644531
"11936",4409.80788574219,1934.10340576172
"11937",4377.82082519531,1928.09177246094
"11938",4323.37641601563,1930.99704589844
"11939",4377.52614746094,1939.54643554688
"11940",4392.38869628906,1940.68260498047
"11941",4291.53129882812,1940.55975341797
"11942",4284.93176269531,1950.40240478516
"11943",4328.64284667969,1948.33343505859
"11944",4361.71896972656,1942.10017089844
"11945",4413.05100097656,1948.70053710937
"11946",4339.14956054687,1945.36922607422
"11947",4353.44931640625,1957.87061767578
"11948",4311.38967285156,1951.43439941406
"11949",4321.87521972656,1958.61125488281
"11950",4375.235546875,1959.06551513672
"11951",4305.81569824219,1967.21605224609
"11952",4393.08720703125,1956.42026367187
"11953",4333.40458984375,1966.15126953125
"11954",4283.18610839844,1972.03341064453
"11955",4388.59067382812,1972.30858154297
"11956",4411.06254882812,1966.67318115234
"11957",4400.63469238281,1972.53809814453
"11958",4371.52551269531,1974.57116699219
"11959",4345.4423828125,1974.39207763672
"11960",4414.19526367188,1981.81401367188
"11961",4335.45405273438,1986.058203125
"11962",4369.50427246094,1986.98623046875
"11963",4318.936328125,1984.87637939453
"11964",4348.05090332031,1994.54326171875
"11965",4403.20627441406,1991.00609130859
"11966",4299.05720214844,1986.55479736328
"11967",4388.71020507812,1989.28803710937
"11968",4387.63566894531,2001.04256591797
"11969",4300.24919433594,2004.83996582031
"11970",4359.44829101562,2002.58651123047
"11971",4280.45432128906,2001.53355712891
"11972",4317.6513671875,2009.72518310547
"11973",4335.91765136719,2007.96334228516
"11974",4377.28625488281,2006.42956542969
"11975",4408.78896484375,2005.50133056641
"11976",4396.05515136719,2018.39680175781
"11977",4367.30249023438,2020.93123779297
"11978",4412.07067871094,2024.97849121094
"11979",4374.18549804688,2039.14107666016
"11980",4309.71872558594,2043.57410888672
"11981",4338.0546875,2033.883984375
"11982",4321.64113769531,2029.44119873047
"11983",4475.4525390625,1928.30323486328
"11984",4453.85432128906,1927.77841796875
"11985",4459.90974121094,1936.97983398437
"11986",4494.08198242188,1930.76898193359
"11987",4517.15234375,1925.3794921875
"11988",4433.31860351562,1935.87188720703
"11989",4514.93977050781,2019.17894287109
"11990",4426.96228027344,1946.23458251953
"11991",4453.85515136719,1947.27114257812
"11992",4432.93095703125,1957.01875
"11993",4520.93542480469,1939.32604980469
"11994",4473.32131347656,1959.71878662109
"11995",4449.19965820313,1967.78009033203
"11996",4425.66320800781,1973.55017089844
"11997",4490.2544921875,1981.70610351563
"11998",4436.73479003906,1985.94282226562
"11999",4470.97219238281,1986.09285888672
"12000",4454.39594726563,1987.10555419922
"12001",4422.37609863281,1995.59289550781
"12002",4441.3994140625,2001.56821289062
"12003",4467.57841796875,2003.9314453125
"12004",4492.28735351562,2002.94552001953
"12005",4526.34545898438,1996.58442382812
"12006",4507.31633300781,1996.90732421875
"12007",4482.521484375,2012.90583496094
"12008",4447.99895019531,2016.19273681641
"12009",4422.84177246094,2013.01789550781
"12010",4525.92543945312,2013.06977539062
"12011",4499.00808105469,2028.19172363281
"12012",4429.12421875,2023.51983642578
"12013",4489.0392578125,2023.85975341797
"12014",4421.14965820312,2035.22165527344
"12015",4467.58298339844,2025.85920410156
"12016",4483.34948730469,2036.367578125
"12017",4439.25241699219,2037.67391357422
"12018",4452.77438964844,2040.53249511719
"12019",4464.09956054688,2044.22530517578
"12020",4520.40209960938,2035.25880126953
"12021",4458.88334960937,1912.72868652344
"12022",4502.47739257812,1960.52084960937
"12023",4520.51665039062,1960.212890625
"12024",4522.19382324219,1976.62436523437
"12025",4501.8556640625,2015.05635986328
"12026",4494.04545898437,1946.29766845703
"12027",4497.26533203125,2043.41867675781
"12028",4362.42163085938,2352.65183105469
"12029",4330.16147460937,2356.68393554688
"12030",4372.74904785156,2356.87672119141
"12031",4339.32761230469,2355.93146972656
"12032",4357.22534179688,2356.98919677734
"12033",4367.32780761719,2360.47178955078
"12034",4282.46228027344,2361.12775878906
"12035",4296.91062011719,2367.70986328125
"12036",4333.91384277344,2362.91387939453
"12037",4379.92341308594,2353.09156494141
"12038",4353.87141113281,2363.93902587891
"12039",4389.92834472656,2355.316796875
"12040",4361.67041015625,2365.63715820312
"12041",4344.10637207031,2365.00692138672
"12042",4399.76103515625,2357.86430664062
"12043",4379.96989746094,2368.16350097656
"12044",4407.69118652344,2371.46077880859
"12045",4366.22463378906,2371.19619140625
"12046",4315.60522460938,2375.12412109375
"12047",4402.31726074219,2369.03280029297
"12048",4336.80043945312,2373.17592773437
"12049",4419.43762207031,2365.45744628906
"12050",4384.74782714844,2374.32662353516
"12051",4356.16284179688,2376.42755126953
"12052",4346.893359375,2384.44237060547
"12053",4393.48896484375,2378.76359863281
"12054",4374.6212890625,2377.30432128906
"12055",4374.98818359375,2407.21224365234
"12056",4286.42673339844,2403.30444335938
"12057",4266.81364746094,2413.47767333984
"12058",4388.18186035156,2427.88264160156
"12059",4283.38532714844,2443.77365722656
"12060",4307.59953613281,2519.4099609375
"12061",4328.87983398438,2472.06168212891
"12062",4390.68371582031,2484.33583984375
"12063",4305.08439941406,2475.90577392578
"12064",4339.87380371094,2508.98957519531
"12065",4271.64553222656,2517.83634033203
"12066",4405.742578125,2380.93881835938
"12067",4400.43090820312,2378.77023925781
"12068",4332.64880371094,2386.19674072266
"12069",4363.69248046875,2391.06826171875
"12070",4384.59633789062,2382.065234375
"12071",4417.53674316406,2387.38977050781
"12072",4385.15954589844,2389.83704833984
"12073",4376.78156738281,2388.42819824219
"12074",4406.87438964844,2390.01385498047
"12075",4390.66047363281,2393.07435302734
"12076",4397.38618164063,2390.38946533203
"12077",4377.49294433594,2395.59716796875
"12078",4398.65205078125,2399.78345947266
"12079",4404.85480957031,2404.15942382812
"12080",4385.31643066406,2400.24851074219
"12081",4414.21145019531,2404.10318603516
"12082",4315.15822753906,2404.88076171875
"12083",4343.51079101562,2408.88505859375
"12084",4412.25288085938,2415.84567871094
"12085",4387.77138671875,2414.33078613281
"12086",4366.40144042969,2447.22615966797
"12087",4346.13010253906,2350.58431396484
"12088",4296.9359375,2351.31333007813
"12089",4336.56137695312,2348.2013671875
"12090",4372.68056640625,2342.54998779297
"12091",4315.91318359375,2355.7650390625
"12092",4328.54904785156,2347.75603027344
"12093",4317.25583496094,2345.72316894531
"12094",4304.87189941406,2349.30599365234
"12095",4297.76228027344,2341.28349609375
"12096",4293.7517578125,2345.70490722656
"12097",4324.47253417969,2490.20490722656
"12098",4340.65158691406,2488.36939697266
"12099",4307.13718261719,2493.32164306641
"12100",4415.32001953125,2503.87401123047
"12101",4349.31137695312,2527.57419433594
"12102",4661.96030273437,1817.18316650391
"12103",4676.03510742188,1819.47646484375
"12104",4694.46491699219,1818.03959960938
"12105",4693.54685058594,1829.79205322266
"12106",4666.57927246094,1832.35346679687
"12107",4702.86115722656,1838.27337646484
"12108",4674.68041992188,1840.62415771484
"12109",4661.25224609375,1838.39290771484
"12110",4688.75107421875,1844.39727783203
"12111",4663.06970214844,1851.94600830078
"12112",4686.17866210938,1852.20955810547
"12113",4673.87109375,1853.59080810547
"12114",4677.22377929687,1861.47219238281
"12115",4698.39284667969,1858.78419189453
"12116",4684.92399902344,1867.38317871094
"12117",4665.62634277344,1866.92622070312
"12118",4709.35859375,1869.13817138672
"12119",4676.84899902344,1874.56044921875
"12120",4695.85778808594,1877.95380859375
"12121",4666.08537597656,1880.11180419922
"12122",4693.69169921875,1890.88933105469
"12123",4675.0896484375,1894.28704833984
"12124",4662.46872558594,1898.55966796875
"12125",4671.18537597656,1908.80739746094
"12126",4688.81997070312,1907.03870849609
"12127",4662.86674804687,1906.6529296875
"12128",4662.07236328125,1913.22486572266
"12129",4660.5998046875,1921.86805419922
"12130",4680.77568359375,1918.34873046875
"12131",4700.6427734375,1920.63995361328
"12132",4689.151171875,1924.59423828125
"12133",4675.59931640625,1927.44099121094
"12134",4665.97912597656,1929.60708007812
"12135",4700.79384765625,1930.44151611328
"12136",4694.24702148438,1933.21252441406
"12137",4694.61101074219,1940.06502685547
"12138",4683.16547851563,1941.48072509766
"12139",4669.81201171875,1942.67603759766
"12140",4706.48569335937,1949.33658447266
"12141",4685.66774902344,1950.45718994141
"12142",4691.93649902344,1952.97958984375
"12143",4652.41149902344,1951.56970214844
"12144",4665.14946289062,1954.99481201172
"12145",4675.16892089844,1955.43018798828
"12146",4701.11882324219,1960.5880859375
"12147",4658.69768066406,1962.73155517578
"12148",4685.18215332031,1962.1685546875
"12149",4673.60173339844,1966.04522705078
"12150",4648.11708984375,1972.19133300781
"12151",4698.33640136719,1970.24459228516
"12152",4677.03618164062,1978.67963867187
"12153",4660.68737792969,1981.87045898437
"12154",4651.50256347656,1981.25910644531
"12155",4687.8728515625,1982.49031982422
"12156",4706.61892089844,1982.08856201172
"12157",4668.16472167969,1993.03957519531
"12158",4697.88317871094,1992.11590576172
"12159",4688.40617675781,1995.53914794922
"12160",4183.73361816406,2286.01772460937
"12161",4187.03732910156,2262.92951660156
"12162",4187.63623046875,2273.10627441406
"12163",4186.34047851562,2302.2880859375
"12164",4188.35424804688,2279.002734375
"12165",4191.55793457031,2243.13381347656
"12166",4194.29055175781,2348.59938964844
"12167",4194.61635742187,2285.52486572266
"12168",4197.53864746094,2302.90089111328
"12169",4200.16833496094,2274.99075927734
"12170",4208.83601074219,2273.80395507812
"12171",4210.78088378906,2282.74306640625
"12172",4209.12072753906,2289.03858642578
"12173",4208.51518554687,2259.13564453125
"12174",4208.56499023437,2302.06811523438
"12175",4215.77961425781,2270.79720458984
"12176",4212.75771484375,2245.70560302734
"12177",4213.95883789062,2309.57471923828
"12178",4217.95939941406,2321.31824951172
"12179",4221.43825683594,2280.70335693359
"12180",4226.31745605469,2252.10218505859
"12181",4222.7634765625,2356.67397460937
"12182",4224.72536621094,2231.15806884766
"12183",4220.62934570313,2288.79558105469
"12184",4227.10395507813,2309.99266357422
"12185",4227.91162109375,2277.03192138672
"12186",4227.6509765625,2298.91361083984
"12187",4226.71879882812,2268.112109375
"12188",4231.27177734375,2286.15572509766
"12189",4233.83547363281,2320.387109375
"12190",4235.45246582031,2303.40122070313
"12191",4235.89240722656,2258.38712158203
"12192",4233.45903320312,2335.95086669922
"12193",4240.62883300781,2279.18701171875
"12194",4242.27612304688,2315.95490722656
"12195",4243.0671875,2299.35894775391
